iter	MAE	RMSE
7572	7680.875064	10159.30713
7573	7680.49508	10158.76302
7574	7679.993666	10157.7204
7575	7679.357397	10156.77192
7576	7679.186314	10156.43952
7577	7678.533736	10155.51138
7578	7677.561741	10154.13922
7579	7676.669611	10152.73374
7580	7676.505106	10152.40629
7581	7675.869957	10151.21204
7582	7675.147883	10150.13597
7583	7674.798016	10149.34999
7584	7674.013807	10148.34131
7585	7673.612203	10147.48402
7586	7672.198802	10145.53631
7587	7672.048824	10145.36812
7588	7671.647501	10144.90498
7589	7670.365815	10143.04539
7590	7669.514463	10141.86599
7591	7668.108177	10140.28163
7592	7667.037991	10139.01835
7593	7666.317639	10137.86792
7594	7666.184006	10137.71682
7595	7665.390184	10136.60658
7596	7663.919466	10134.64183
7597	7663.464974	10133.59957
7598	7662.884054	10132.66985
7599	7662.115451	10131.34762
7600	7660.813925	10129.49608
7601	7660.345389	10128.84957
7602	7658.793012	10126.68883
7603	7657.848355	10125.4344
7604	7657.152013	10124.50641
7605	7656.787313	10124.22977
7606	7656.427304	10123.44764
7607	7655.976961	10122.73851
7608	7655.480921	10121.93401
7609	7654.432061	10120.42332
7610	7652.723867	10118.636
7611	7651.807352	10117.18862
7612	7650.208829	10115.06674
7613	7649.861977	10114.50618
7614	7649.466843	10114.04978
7615	7648.343186	10112.75211
7616	7647.099919	10111.13674
7617	7647.00611	10110.95942
7618	7646.861716	10110.80698
7619	7646.574158	10110.10376
7620	7645.569072	10108.6112
7621	7645.107897	10108.07218
7622	7644.36421	10107.10694
7623	7643.729885	10106.0109
7624	7643.115911	10105.1316
7625	7642.517003	10104.22189
7626	7641.967808	10103.42837
7627	7641.430712	10102.68001
7628	7640.684955	10101.65062
7629	7640.302675	10101.09868
7630	7639.516802	10099.85833
7631	7638.857096	10098.93865
7632	7638.239073	10097.89549
7633	7637.316352	10096.41368
7634	7635.815205	10094.53596
7635	7634.281809	10092.46939
7636	7633.411522	10091.18359
7637	7632.794358	10089.96264
7638	7631.784913	10088.36428
7639	7631.67653	10088.24789
7640	7631.092185	10087.11681
7641	7629.930737	10085.60371
7642	7628.974195	10084.30433
7643	7628.309027	10083.22017
7644	7627.322341	10081.70829
7645	7626.98242	10081.20592
7646	7626.204511	10080.28939
7647	7626.067837	10080.14021
7648	7625.290125	10079.07079
7649	7624.067231	10077.14715
7650	7623.929795	10076.9864
7651	7623.555988	10076.41289
7652	7622.987903	10075.48115
7653	7622.076433	10074.06058
7654	7620.691372	10072.18596
7655	7619.704473	10070.93344
7656	7619.024269	10069.99971
7657	7618.931134	10069.89467
7658	7618.793369	10069.69097
7659	7617.108685	10067.42893
7660	7616.428271	10066.28175
7661	7615.91954	10065.67761
7662	7614.914222	10064.28159
7663	7613.375923	10061.8805
7664	7612.920486	10061.2098
7665	7612.790356	10061.05643
7666	7611.461054	10059.05486
7667	7611.394141	10058.95627
7668	7610.819832	10058.11098
7669	7609.783327	10056.566
7670	7609.555619	10055.91332
7671	7609.468622	10055.80304
7672	7608.172636	10054.05386
7673	7607.364461	10052.7034
7674	7606.554601	10051.3738
7675	7605.686282	10050.06053
7676	7605.524996	10049.71993
7677	7604.684964	10048.43911
7678	7603.030455	10046.48267
7679	7601.862296	10044.91807
7680	7600.457221	10043.05552
7681	7600.263861	10042.82252
7682	7599.17103	10041.13615
7683	7598.308529	10039.99495
7684	7597.004754	10038.42168
7685	7595.720163	10036.64482
7686	7595.014891	10035.81687
7687	7594.935098	10035.72
7688	7594.837642	10035.61403
7689	7594.481575	10035.16169
7690	7592.729827	10032.8528
7691	7592.653372	10032.75765
7692	7592.279186	10031.98526
7693	7591.074248	10030.4991
7694	7590.847781	10030.1362
7695	7589.799379	10028.81055
7696	7589.021152	10027.47178
7697	7587.964273	10025.97373
7698	7587.842178	10025.82757
7699	7587.014224	10024.47447
7700	7586.037411	10023.03033
7701	7584.701289	10021.35332
7702	7583.844532	10020.23234
7703	7582.813297	10018.59243
7704	7581.856107	10017.01168
7705	7581.675774	10016.79054
7706	7580.960331	10015.83531
7707	7579.501696	10013.7605
7708	7579.321813	10013.38831
7709	7578.837925	10012.54562
7710	7578.740975	10012.24269
7711	7578.612161	10012.06412
7712	7577.707482	10010.75573
7713	7577.582117	10010.44824
7714	7577.514023	10010.35343
7715	7576.764358	10009.27861
7716	7575.812168	10007.6776
7717	7575.394591	10007.04233
7718	7573.98952	10005.15391
7719	7573.370115	10004.20393
7720	7573.263775	10004.08594
7721	7573.147138	10003.79431
7722	7572.493177	10002.92485
7723	7572.010438	10002.04447
7724	7570.755167	10000.25079
7725	7569.755252	9998.975857
7726	7568.952671	9997.893869
7727	7568.258904	9996.637993
7728	7567.16804	9995.172903
7729	7566.384088	9994.246142
7730	7566.257295	9994.089813
7731	7564.655266	9991.707667
7732	7564.188885	9990.941968
7733	7563.483291	9989.887897
7734	7561.70549	9987.756521
7735	7561.279959	9986.927093
7736	7559.884423	9984.918207
7737	7559.768375	9984.77601
7738	7558.814417	9983.266824
7739	7558.745556	9983.175263
7740	7558.04165	9982.354023
7741	7557.405823	9981.413964
7742	7557.332721	9981.295962
7743	7556.68338	9980.525054
7744	7555.054421	9978.256898
7745	7554.102581	9976.869503
7746	7553.539987	9976.180242
7747	7552.101281	9974.274283
7748	7551.266188	9973.027401
7749	7551.060206	9972.811636
7750	7549.710934	9970.887588
7751	7548.641627	9969.259412
7752	7548.44708	9969.061298
7753	7547.651698	9967.76407
7754	7547.56588	9967.655275
7755	7546.95716	9966.736913
7756	7546.058525	9965.522816
7757	7545.668785	9964.606674
7758	7545.386441	9963.902876
7759	7544.765241	9962.970206
7760	7543.536864	9961.325364
7761	7542.758153	9960.228947
7762	7542.02946	9959.141947
7763	7541.953127	9958.913152
7764	7540.505528	9956.795008
7765	7539.854307	9955.920144
7766	7539.195828	9955.167088
7767	7538.426125	9954.021299
7768	7538.214835	9953.678585
7769	7538.139964	9953.582075
7770	7537.980638	9953.400665
7771	7537.279747	9952.21342
7772	7536.907274	9951.745046
7773	7536.765298	9951.535794
7774	7536.227466	9950.835714
7775	7535.278306	9949.301395
7776	7534.352717	9948.004768
7777	7533.306396	9946.649696
7778	7532.56218	9945.636671
7779	7532.431941	9945.414228
7780	7531.907599	9944.716121
7781	7531.748847	9944.516051
7782	7531.419293	9944.016438
7783	7530.629444	9942.610667
7784	7529.397829	9940.823695
7785	7529.000006	9939.782918
7786	7527.889861	9938.276802
7787	7527.217973	9937.414481
7788	7526.403686	9936.392407
7789	7524.958214	9934.48928
7790	7524.285521	9933.465919
7791	7523.228301	9931.824342
7792	7522.159598	9930.349896
7793	7521.747611	9929.79789
7794	7521.1689	9928.787763
7795	7520.629357	9928.053573
7796	7519.243984	9926.182576
7797	7518.540308	9925.324876
7798	7517.757093	9924.545278
7799	7516.698574	9923.185085
7800	7516.036218	9922.178909
7801	7515.713553	9921.767251
7802	7514.651844	9920.494282
7803	7514.457393	9920.140653
7804	7514.078952	9919.588825
7805	7513.05094	9918.196537
7806	7511.730401	9916.655383
7807	7510.028989	9914.591432
7808	7509.54141	9913.715501
7809	7509.007066	9912.817922
7810	7508.058897	9911.529329
7811	7507.662742	9911.008318
7812	7507.01424	9909.997456
7813	7506.473572	9909.28582
7814	7505.574452	9908.072048
7815	7504.832784	9907.061896
7816	7504.726933	9906.955175
7817	7503.335812	9905.139223
7818	7502.715053	9904.406437
7819	7501.88985	9903.389827
7820	7500.72905	9901.681924
7821	7499.544897	9899.725393
7822	7498.537365	9898.164503
7823	7497.890752	9897.041007
7824	7497.724409	9896.555735
7825	7497.056614	9895.508892
7826	7496.603953	9894.706167
7827	7495.731767	9893.653419
7828	7495.561244	9893.348506
7829	7495.44847	9893.072291
7830	7494.90015	9892.067146
7831	7494.1629	9891.004068
7832	7492.968735	9889.594976
7833	7492.170082	9888.724419
7834	7492.087127	9888.616058
7835	7490.926168	9886.935875
7836	7489.696502	9885.164007
7837	7489.533837	9884.826227
7838	7489.153438	9884.312642
7839	7488.244324	9883.071484
7840	7487.961692	9882.635677
7841	7486.707566	9881.184962
7842	7486.585489	9880.993731
7843	7485.78966	9879.82847
7844	7485.505384	9879.376821
7845	7484.744681	9878.177121
7846	7484.178745	9877.479621
7847	7483.098682	9876.135466
7848	7482.600266	9875.442814
7849	7481.78894	9874.398577
7850	7480.904595	9872.844039
7851	7480.130444	9871.886696
7852	7479.758701	9871.194945
7853	7479.062838	9870.312763
7854	7478.426829	9869.505353
7855	7477.504854	9868.388208
7856	7477.421407	9868.292025
7857	7476.470556	9866.933851
7858	7476.39382	9866.835622
7859	7475.595679	9865.890983
7860	7474.802942	9864.737693
7861	7473.684198	9863.178347
7862	7472.754509	9861.830957
7863	7472.148483	9860.644792
7864	7471.636055	9859.826374
7865	7470.344065	9858.001252
7866	7468.932373	9856.20946
7867	7467.959822	9854.715847
7868	7466.29405	9852.490321
7869	7465.711912	9851.74863
7870	7465.239902	9850.945788
7871	7463.858373	9849.334511
7872	7462.869722	9848.06973
7873	7462.803216	9847.978568
7874	7461.765191	9846.787439
7875	7461.124383	9846.040184
7876	7460.656749	9845.194098
7877	7460.32275	9844.810379
7878	7459.866202	9844.034207
7879	7458.340987	9841.900173
7880	7457.278075	9840.59037
7881	7456.225451	9839.192656
7882	7455.133135	9838.035357
7883	7454.989645	9837.8844
7884	7454.873369	9837.745362
7885	7453.49417	9836.023612
7886	7452.40937	9834.597906
7887	7451.94164	9833.763286
7888	7450.640589	9832.048428
7889	7449.247312	9829.641832
7890	7448.759577	9829.079043
7891	7448.158845	9828.183431
7892	7447.426536	9826.909188
7893	7447.292505	9826.757077
7894	7446.447526	9825.591035
7895	7445.452213	9824.362337
7896	7444.258053	9823.030064
7897	7442.820281	9821.234487
7898	7442.471732	9820.741212
7899	7442.076933	9820.214663
7900	7441.309807	9819.393062
7901	7440.998921	9818.90335
7902	7440.26918	9817.888963
7903	7440.07044	9817.52503
7904	7439.232261	9816.42969
7905	7438.334773	9815.209529
7906	7437.424498	9814.049116
7907	7436.734777	9812.988745
7908	7436.656995	9812.889913
7909	7436.428955	9812.450567
7910	7434.991046	9810.615494
7911	7434.636355	9809.910327
7912	7433.967914	9809.029262
7913	7433.884638	9808.931759
7914	7433.523152	9808.338276
7915	7433.096627	9807.627234
7916	7432.135988	9806.10817
7917	7430.918718	9804.850186
7918	7430.549782	9804.308832
7919	7429.414592	9802.611404
7920	7428.881089	9801.77606
7921	7428.813996	9801.687964
7922	7428.688288	9801.432126
7923	7428.077983	9800.609728
7924	7427.343032	9799.452238
7925	7426.279618	9798.136606
7926	7425.756244	9797.16947
7927	7425.176801	9796.230922
7928	7424.582791	9795.404275
7929	7423.352644	9793.671987
7930	7421.951101	9791.778479
7931	7421.480209	9791.205817
7932	7420.901023	9790.501406
7933	7420.511522	9789.554882
7934	7419.921942	9788.772778
7935	7419.854925	9788.684993
7936	7418.181013	9786.310022
7937	7417.96797	9786.010647
7938	7417.238514	9784.717261
7939	7416.808922	9784.031517
7940	7416.421733	9783.492621
7941	7415.448981	9782.10189
7942	7414.171371	9780.334072
7943	7413.211136	9779.043026
7944	7412.529063	9777.894264
7945	7412.42221	9777.763143
7946	7411.879643	9777.039426
7947	7411.755297	9776.895179
7948	7410.246305	9774.819354
7949	7409.818973	9774.044893
7950	7408.388701	9772.182008
7951	7407.796539	9771.476896
7952	7406.721031	9769.929108
7953	7406.539228	9769.42237
7954	7405.799022	9768.347258
7955	7405.499652	9767.85298
7956	7404.864285	9766.660824
7957	7404.113582	9765.671829
7958	7403.508756	9764.486387
7959	7403.38212	9764.28116
7960	7402.739327	9763.319943
7961	7402.010657	9762.272391
7962	7400.893432	9760.752203
7963	7399.787219	9759.337611
7964	7399.715255	9759.252238
7965	7399.646871	9759.156044
7966	7398.689801	9757.608006
7967	7397.664968	9756.342976
7968	7397.148277	9755.365303
7969	7397.017037	9755.073437
7970	7396.090898	9753.554643
7971	7395.302801	9752.170692
7972	7394.867623	9751.197006
7973	7394.071732	9750.302435
7974	7393.997795	9750.207155
7975	7393.410197	9749.32933
7976	7392.856523	9748.428767
7977	7392.741897	9748.292538
7978	7391.500937	9746.434721
7979	7391.427717	9746.336348
7980	7390.381816	9744.866111
7981	7389.51438	9743.623769
7982	7389.411776	9743.418114
7983	7388.347082	9742.096993
7984	7388.029563	9741.426753
7985	7387.263821	9740.16707
7986	7386.389742	9739.094434
7987	7385.767386	9738.307285
7988	7385.129211	9737.519867
7989	7385.03395	9737.423655
7990	7384.2212	9736.188417
7991	7383.688787	9735.234675
7992	7383.388708	9734.813575
7993	7382.432046	9733.582188
7994	7380.729178	9731.32773
7995	7379.81905	9729.692481
7996	7378.554678	9727.875415
7997	7378.122867	9726.82714
7998	7376.755556	9725.103837
7999	7376.177461	9724.268355
8000	7376.037973	9724.115442
8001	7375.921357	9723.979586
8002	7374.884369	9722.137665
8003	7374.819592	9722.05007
8004	7374.129456	9721.014228
8005	7373.880788	9720.507188
8006	7372.993201	9719.244885
8007	7372.248562	9718.052273
8008	7371.355088	9716.567206
8009	7370.746443	9715.787639
8010	7369.939709	9714.554972
8011	7369.605071	9714.059058
8012	7369.53311	9713.968182
8013	7369.054958	9713.442702
8014	7368.391071	9712.152701
8015	7367.012226	9710.643448
8016	7366.89395	9710.458954
8017	7365.536323	9708.104887
8018	7365.302345	9707.721955
8019	7364.544547	9706.832352
8020	7363.857524	9705.840206
8021	7363.738232	9705.565025
8022	7363.139992	9704.636167
8023	7362.060262	9703.226719
8024	7361.395396	9702.218786
8025	7360.518712	9700.991746
8026	7360.407487	9700.858602
8027	7358.866028	9698.728844
8028	7358.193435	9697.774098
8029	7358.125861	9697.67951
8030	7357.629869	9696.708635
8031	7356.336348	9695.016484
8032	7355.578967	9693.933353
8033	7354.770848	9692.825015
8034	7354.636866	9692.536752
8035	7354.413246	9692.055764
8036	7353.675156	9690.823749
8037	7352.993925	9689.801395
8038	7351.791284	9688.579911
8039	7351.479352	9687.844208
8040	7350.552146	9686.357499
8041	7349.769555	9684.832344
8042	7348.532533	9683.11259
8043	7347.393912	9681.674412
8044	7345.755599	9679.449246
8045	7345.618663	9679.304827
8046	7344.601967	9677.830306
8047	7343.988801	9677.16583
8048	7343.817477	9676.818328
8049	7343.71243	9676.69118
8050	7342.734832	9675.423402
8051	7342.153724	9674.579279
8052	7340.729932	9672.744447
8053	7339.938199	9671.75809
8054	7338.915956	9670.159218
8055	7337.736638	9668.936281
8056	7337.105417	9667.907465
8057	7335.993038	9666.347848
8058	7335.50882	9665.658892
8059	7334.453232	9664.232251
8060	7333.262931	9662.697518
8061	7332.587787	9661.77669
8062	7331.672227	9660.565462
8063	7331.071604	9659.624243
8064	7330.777656	9659.255032
8065	7330.439125	9658.817797
8066	7328.876318	9656.903368
8067	7328.282183	9655.965063
8068	7327.461986	9654.787731
8069	7326.158851	9653.059864
8070	7325.777161	9652.434209
8071	7324.52625	9650.794507
8072	7323.902126	9649.975806
8073	7322.971991	9648.582853
8074	7322.529944	9647.84998
8075	7321.864955	9647.043427
8076	7321.505131	9646.378213
8077	7320.890114	9645.437848
8078	7320.507648	9644.702519
8079	7319.902051	9643.809188
8080	7319.344254	9643.073969
8081	7318.661691	9641.858441
8082	7317.256146	9639.972832
8083	7316.791064	9639.11699
8084	7316.239179	9638.213292
8085	7316.065849	9637.903201
8086	7315.970822	9637.776483
8087	7314.969701	9636.603648
8088	7314.123295	9635.639759
8089	7313.312459	9634.440531
8090	7312.95442	9633.780796
8091	7311.399003	9631.896427
8092	7310.382404	9630.670752
8093	7309.651927	9629.666613
8094	7309.000156	9628.686032
8095	7308.477696	9628.166412
8096	7308.024369	9627.447946
8097	7307.705425	9627.031286
8098	7307.568471	9626.882057
8099	7306.632811	9625.765745
8100	7305.49811	9624.191742
8101	7304.729004	9622.956934
8102	7304.618912	9622.711838
8103	7304.018477	9621.702281
8104	7303.738678	9621.054173
8105	7303.609439	9620.908995
8106	7303.007599	9619.933336
8107	7302.328034	9619.074609
8108	7301.33195	9617.477393
8109	7301.271413	9617.398682
8110	7300.485278	9616.19813
8111	7299.829061	9615.190197
8112	7299.442191	9614.465512
8113	7298.717871	9613.496747
8114	7297.081237	9611.516742
8115	7296.386193	9610.530871
8116	7294.990994	9608.699073
8117	7294.409732	9607.857909
8118	7293.309902	9606.457643
8119	7292.65787	9605.462441
8120	7291.982457	9604.696676
8121	7291.666716	9603.990627
8122	7291.146891	9603.161002
8123	7290.548391	9602.156647
8124	7290.421025	9601.807867
8125	7289.116798	9600.18324
8126	7287.864908	9598.737348
8127	7287.253742	9597.928012
8128	7287.141889	9597.796529
8129	7286.101749	9596.265949
8130	7285.566753	9595.546307
8131	7284.818821	9594.54274
8132	7284.732681	9594.452964
8133	7284.600293	9594.317179
8134	7284.467994	9594.070522
8135	7283.864467	9592.880298
8136	7283.756078	9592.704553
8137	7282.846035	9591.11281
8138	7281.976728	9589.677799
8139	7280.993182	9588.409105
8140	7280.35763	9587.407485
8141	7279.375644	9586.238107
8142	7278.999041	9585.812093
8143	7278.853483	9585.620559
8144	7278.397689	9584.921501
8145	7277.299583	9583.505969
8146	7276.458868	9582.264424
8147	7275.911457	9581.352007
8148	7274.97716	9579.856922
8149	7274.509159	9579.200768
8150	7274.151144	9578.548405
8151	7273.336596	9577.429144
8152	7272.655457	9576.369363
8153	7271.850697	9575.168555
8154	7271.710876	9575.019912
8155	7271.116237	9574.264361
8156	7270.23427	9572.716927
8157	7270.103203	9572.575287
8158	7268.820446	9571.069839
8159	7268.186704	9570.23701
8160	7267.608877	9569.254131
8161	7266.638449	9567.769255
8162	7265.407486	9566.262116
8163	7264.722938	9565.240758
8164	7264.384856	9564.640793
8165	7263.607449	9563.665158
8166	7263.497734	9563.37922
8167	7263.40776	9563.281869
8168	7262.101762	9561.709706
8169	7261.036824	9560.141032
8170	7260.799035	9559.736984
8171	7259.908049	9558.413832
8172	7259.04068	9557.204434
8173	7258.866601	9556.855545
8174	7257.253751	9554.913976
8175	7257.076001	9554.591071
8176	7255.610566	9552.812522
8177	7255.087701	9551.994351
8178	7254.403498	9550.841014
8179	7253.486428	9549.393145
8180	7252.638919	9548.300312
8181	7252.505497	9548.16094
8182	7252.370061	9548.021368
8183	7251.733509	9547.02433
8184	7250.272514	9545.255046
8185	7250.181599	9545.155572
8186	7249.482413	9544.066848
8187	7249.059354	9543.388623
8188	7248.700442	9542.554572
8189	7248.566022	9542.351471
8190	7247.585013	9540.745787
8191	7246.972388	9539.870409
8192	7246.784549	9539.520597
8193	7245.818557	9537.891756
8194	7244.930665	9536.962671
8195	7244.615299	9536.547347
8196	7243.862094	9535.360051
8197	7243.030761	9534.115434
8198	7242.158764	9532.922826
8199	7240.074214	9530.312419
8200	7240.014066	9530.096364
8201	7239.323547	9529.11547
8202	7238.434619	9527.964461
8203	7237.01124	9525.931134
8204	7236.381437	9524.834785
8205	7235.829186	9524.00877
8206	7234.809861	9522.492376
8207	7234.74599	9522.409783
8208	7234.650535	9522.314404
8209	7233.305781	9520.524867
8210	7232.075042	9519.089893
8211	7231.63029	9518.615909
8212	7231.492072	9518.403776
8213	7230.565652	9517.002046
8214	7229.200734	9515.180177
8215	7228.668586	9514.408317
8216	7227.369596	9512.988755
8217	7227.23165	9512.719584
8218	7226.385152	9511.48459
8219	7225.57656	9510.384047
8220	7224.972164	9509.588181
8221	7224.054179	9508.527698
8222	7223.080781	9507.270857
8223	7222.893625	9506.90826
8224	7222.428687	9506.230512
8225	7222.310775	9506.096473
8226	7221.845701	9505.593648
8227	7220.494734	9503.845302
8228	7220.379227	9503.717032
8229	7219.331186	9502.263513
8230	7218.378698	9500.969488
8231	7217.634655	9499.965694
8232	7217.555612	9499.87928
8233	7217.231089	9499.518635
8234	7216.661948	9498.469779
8235	7215.614978	9496.815828
8236	7214.605078	9495.205212
8237	7213.481612	9493.91568
8238	7213.413291	9493.831418
8239	7212.740583	9492.996076
8240	7212.420543	9492.306824
8241	7211.768308	9491.169092
8242	7211.295341	9490.554095
8243	7210.914292	9490.033621
8244	7210.850906	9489.952518
8245	7210.384326	9489.2415
8246	7210.297386	9488.947712
8247	7210.163765	9488.810739
8248	7208.995323	9487.224585
8249	7208.875209	9487.085203
8250	7208.811054	9486.994548
8251	7207.821206	9485.541608
8252	7207.359746	9484.81811
8253	7207.236775	9484.692145
8254	7206.680293	9483.955922
8255	7205.64874	9482.733939
8256	7204.803836	9481.626493
8257	7204.456901	9481.087684
8258	7203.88228	9479.973056
8259	7203.442621	9479.111031
8260	7202.1037	9477.177096
8261	7201.677357	9476.326114
8262	7201.093171	9475.587511
8263	7200.281354	9474.47905
8264	7199.618709	9473.647904
8265	7199.291441	9473.255845
8266	7198.843013	9472.531113
8267	7198.282693	9471.685612
8268	7196.965462	9469.942889
8269	7196.785593	9469.673257
8270	7195.981018	9468.488174
8271	7195.058999	9466.990637
8272	7194.586591	9466.359865
8273	7193.786338	9465.060778
8274	7192.255859	9463.323774
8275	7192.187396	9463.239279
8276	7190.846058	9461.585584
8277	7189.559252	9460.086039
8278	7189.308987	9459.760351
8279	7188.910346	9459.244905
8280	7188.375657	9458.535814
8281	7187.741698	9457.68925
8282	7187.225626	9456.81629
8283	7185.93706	9455.250818
8284	7185.402621	9454.637517
8285	7184.362343	9453.347814
8286	7183.422168	9452.301355
8287	7182.790851	9451.27527
8288	7182.243331	9450.56617
8289	7180.678479	9448.351546
8290	7180.166909	9447.407474
8291	7179.552882	9446.332922
8292	7178.222832	9444.65544
8293	7177.528281	9443.686739
8294	7176.302868	9441.834626
8295	7176.138418	9441.416558
8296	7175.706929	9440.698897
8297	7175.531613	9440.322086
8298	7175.4264	9440.198945
8299	7174.50726	9439.068995
8300	7173.790441	9437.974862
8301	7173.030487	9436.970989
8302	7171.685308	9435.095829
8303	7171.289495	9434.555847
8304	7171.126771	9434.241614
8305	7170.463753	9433.126319
8306	7170.314775	9432.890785
8307	7169.5663	9431.899077
8308	7168.755743	9430.605635
8309	7168.178587	9429.584597
8310	7167.084081	9428.087305
8311	7165.896886	9426.586451
8312	7165.067505	9425.060051
8313	7164.565666	9424.347124
8314	7163.717657	9423.195937
8315	7163.133013	9422.483428
8316	7162.298189	9420.937777
8317	7161.59548	9419.991932
8318	7161.489562	9419.715121
8319	7161.423792	9419.63522
8320	7160.142093	9417.399778
8321	7159.753468	9416.780833
8322	7159.650985	9416.593278
8323	7158.959501	9415.373835
8324	7158.534944	9414.701802
8325	7158.220504	9413.943528
8326	7157.176539	9412.633633
8327	7156.749331	9411.984155
8328	7155.319413	9410.267821
8329	7154.645821	9409.202244
8330	7154.566618	9409.108449
8331	7154.052954	9408.193816
8332	7153.723482	9407.545856
8333	7152.510328	9405.944056
8334	7151.828391	9405.016137
8335	7150.845947	9403.679377
8336	7150.768941	9403.592697
8337	7150.165914	9402.833937
8338	7149.016554	9401.427307
8339	7148.893113	9401.174432
8340	7147.938211	9399.726522
8341	7147.851389	9399.636515
8342	7147.228642	9398.665233
8343	7147.143292	9398.424554
8344	7147.036122	9398.300862
8345	7145.930654	9396.551453
8346	7145.100355	9395.424827
8347	7144.344725	9394.328226
8348	7143.517339	9393.179529
8349	7142.227813	9391.403428
8350	7142.057961	9391.156272
8351	7141.725378	9390.602299
8352	7140.800668	9389.121791
8353	7139.817189	9388.040742
8354	7139.37171	9387.49688
8355	7138.630062	9386.517708
8356	7137.928465	9385.375918
8357	7137.28336	9384.372396
8358	7136.662607	9383.420484
8359	7136.191342	9382.93092
8360	7134.836781	9381.092401
8361	7134.175717	9380.368096
8362	7133.597099	9379.296626
8363	7133.023787	9378.525988
8364	7132.255095	9377.134349
8365	7130.987982	9375.481766
8366	7129.945849	9374.193422
8367	7128.990974	9372.841329
8368	7127.969833	9371.592606
8369	7127.120622	9370.479783
8370	7126.007061	9368.932896
8371	7125.494439	9368.105348
8372	7124.904506	9367.242753
8373	7124.354373	9366.516881
8374	7124.276192	9366.413588
8375	7123.108078	9365.133305
8376	7121.523154	9362.855911
8377	7120.938819	9361.659703
8378	7120.530669	9360.942803
8379	7119.803869	9359.884484
8380	7119.601272	9359.543916
8381	7118.221849	9357.831814
8382	7116.807107	9356.139462
8383	7115.570109	9354.754406
8384	7114.802831	9353.339371
8385	7114.737342	9353.25535
8386	7114.67683	9353.171057
8387	7114.600517	9353.08863
8388	7114.003307	9352.159783
8389	7113.457178	9351.330014
8390	7112.822567	9350.34809
8391	7111.400449	9348.813477
8392	7110.710483	9347.809034
8393	7109.21615	9345.823222
8394	7108.866023	9345.286836
8395	7108.120534	9344.105809
8396	7107.42795	9343.275627
8397	7106.81471	9342.146556
8398	7105.875579	9340.807812
8399	7105.455694	9340.273396
8400	7103.845333	9338.140318
8401	7102.865964	9336.922713
8402	7102.480608	9336.268356
8403	7101.819949	9335.084788
8404	7101.409915	9334.561212
8405	7100.943204	9333.889672
8406	7100.165989	9332.83052
8407	7099.448558	9331.889865
8408	7098.938432	9330.981926
8409	7097.941671	9329.796209
8410	7097.890421	9329.714464
8411	7097.81477	9329.623438
8412	7097.108175	9328.524643
8413	7096.553571	9327.770016
8414	7095.518234	9326.566541
8415	7094.401972	9325.095423
8416	7094.018433	9324.594249
8417	7092.680036	9322.773244
8418	7091.944979	9321.849935
8419	7091.367792	9320.850804
8420	7091.164242	9320.590314
8421	7090.271425	9319.280222
8422	7089.507895	9318.182637
8423	7089.034512	9317.419441
8424	7088.19622	9316.406643
8425	7086.852373	9314.68314
8426	7085.717177	9313.215963
8427	7085.622417	9312.982069
8428	7084.788522	9311.639402
8429	7084.115265	9310.730184
8430	7083.75436	9310.287544
8431	7082.420662	9308.510156
8432	7081.545028	9307.362024
8433	7080.563313	9306.181165
8434	7079.933863	9305.09196
8435	7079.842081	9305.001894
8436	7079.032917	9303.744813
8437	7078.962928	9303.660331
8438	7078.623336	9302.891519
8439	7078.219644	9302.17881
8440	7078.124869	9302.091992
8441	7077.407501	9301.073753
8442	7077.120007	9300.67821
8443	7075.940063	9299.087019
8444	7074.765395	9297.347313
8445	7074.683141	9297.26595
8446	7073.98107	9296.278258
8447	7073.43509	9295.589839
8448	7073.286195	9295.202931
8449	7072.467954	9294.083437
8450	7072.398046	9293.952943
8451	7071.248599	9292.489675
8452	7070.965264	9292.098702
8453	7069.880984	9290.273115
8454	7069.717965	9290.025181
8455	7068.324434	9288.186489
8456	7067.699764	9287.17346
8457	7067.251498	9286.576005
8458	7066.129988	9285.181189
8459	7066.061238	9285.100274
8460	7065.462244	9284.44085
8461	7065.401087	9284.363729
8462	7065.233969	9284.052925
8463	7064.476806	9282.950545
8464	7063.921719	9282.01018
8465	7062.879097	9280.598732
8466	7062.151868	9279.569621
8467	7061.598851	9278.821396
8468	7060.658781	9277.693539
8469	7059.604442	9276.138875
8470	7058.701874	9274.858315
8471	7058.202049	9273.9776
8472	7058.135482	9273.909104
8473	7056.935005	9272.219143
8474	7056.817618	9271.924811
8475	7056.756273	9271.841425
8476	7056.711442	9271.76476
8477	7055.857615	9270.653498
8478	7055.29905	9269.933364
8479	7054.587332	9268.770451
8480	7053.999126	9267.840765
8481	7052.777664	9266.164145
8482	7052.037717	9265.116725
8483	7051.487382	9264.405437
8484	7051.183354	9263.814764
8485	7050.366715	9262.673441
8486	7050.276895	9262.57818
8487	7050.110073	9262.264914
8488	7049.539161	9261.500655
8489	7048.873665	9260.474551
8490	7046.926721	9258.148373
8491	7046.58895	9257.635715
8492	7045.421756	9256.084892
8493	7045.005416	9255.338107
8494	7044.223587	9254.413479
8495	7044.155746	9254.32138
8496	7043.010609	9252.636886
8497	7042.343811	9251.587289
8498	7041.817094	9250.681444
8499	7041.773276	9250.606755
8500	7041.069603	9249.852177
8501	7040.482865	9248.541186
8502	7039.624936	9247.45904
8503	7038.911245	9246.613013
